gene_id	gene_short_name	nonpomc_0	nonpomc_1	nonpomc_2	nonpomc_3	pomc_0	pomc_1	pomc_2	pomc_3
Olfr218	Olfr218	0	0	0	0	0	0	0	0
Olfr220	Olfr220	0	0	0	0	0.238016	0.241622	0	0.208378
Olfr221	Olfr221	0	0.114772	0	0	0	0	0	0
Olfr222	Olfr222	0	0	0	0	0	0	0	0
Olfr223	Olfr223	0	0	0	0	0	0	0	0
Olfr224	Olfr224	0	0	0	0	0	0	0	0
Olfr225	Olfr225	0	0	0	0	0	0	0	0
Olfr228	Olfr228	0	0	0	0	0	0	0	0
Olfr229	Olfr229	0	0	0	0	0	0	0	0
Olfr23	Olfr23	0	0	0	0	0	0	0	0
Olfr230-ps1	Olfr230-ps1	0	0	0	0	0	0	0	0
Olfr231	Olfr231	0	0	0	0	0	0	0	0
Olfr235	Olfr235	0	0	0	0	0	0	0	0
Olfr237-ps1	Olfr237-ps1	0	0	0	0	0	0	0	0
Olfr239	Olfr239	0	0	0	0	0.789488	0.225175	0.354005	0.831563
Olfr24	Olfr24	0	0	0	0	0	0	0	0
Olfr242	Olfr242	0	0	0	0	0	0	0	0
Olfr243	Olfr243	0	0	0	0	0	0	0	0
Olfr247	Olfr247	0	0	0	0	0	0	0	0
Olfr248	Olfr248	0	0	0	0	0.236138	0	0	0
Olfr25	Olfr25	0	0	0	0	0	0	0	0
Olfr250	Olfr250	0	0	0	0	0	0	0	0
Olfr251	Olfr251	0	0	0	0	0	0	0	0
Olfr259	Olfr259	0	0	0	0	0	0	0	0
Olfr26	Olfr26	0	0	0	0	0	0	0	0
Olfr262	Olfr262	0	0	0	0	0	0	0	0
Olfr263	Olfr263	0	0	0	0	0	0	0	0
Olfr266	Olfr266	0	0	0	0	0	0	0	0
Olfr267	Olfr267	0	0.114822	0	0	0	0	0	0.123293
Olfr27	Olfr27	0	0	0	0	0	0	0	0
Olfr270	Olfr270	0	0	0	0	0	0	0	0
Olfr272	Olfr272	0.0422052	0	0	0	0	0	0	0
Olfr273	Olfr273	0	0	0	0	0	0	0	0
Olfr275	Olfr275	0	0	0	0	0	0	0	0
Olfr279	Olfr279	0	0	0	0.0359956	0	0	0	0
Olfr281	Olfr281	0	0	0	0	0	0	0.246205	0
Olfr282	Olfr282	0	0	0	0	0	0	0	0
Olfr283	Olfr283	0	0	0.0379544	0	0	0	0	0
Olfr284	Olfr284	0	0	0	0	0	0	0	0
Olfr285	Olfr285	0	0	0	0	0	0	0	0
Olfr286	Olfr286	0.0256686	0	0	0	0.111088	0	0	0
Olfr287	Olfr287	0.803866	0.52493	1.18545	0.606925	0.462002	0.695685	0.367066	0.22305
Olfr288	Olfr288	0.07885	0.0395047	0.13392	0.0524375	0.0389325	0.175987	0.0752101	0.0336203
Olfr29-ps1	Olfr29-ps1	0	0	0	0	0	0	0	0
Olfr290	Olfr290	0	0	0	0	0	0	0	0
Olfr291	Olfr291	0	0	0	0	0	0	0	0
Olfr292	Olfr292	0	0	0	0	0	0	0	0
Olfr293	Olfr293	0	0	0	0	0	0	0	0
Olfr294	Olfr294	0	0	0	0	0	0	0	0
Olfr295	Olfr295	0	0	0	0	0	0	0	0
Olfr297	Olfr297	0	0	0	0	0	0	0	0
Olfr298	Olfr298	0	0	0	0	0	0	0	0
Olfr299	Olfr299	0	0	0	0	0	0	0	0
Olfr3	Olfr3	0	0	0	0	0	0	0	0
Olfr30	Olfr30	0	0	0	0	0	0	0	0
Olfr301	Olfr301	0	0	0	0	0	0	0	0
Olfr303	Olfr303	0	0	0	0	0	0	0	0
Olfr304	Olfr304	0	0	0	0	0	0	0	0
Olfr305	Olfr305	0	0	0	0	0	0	0	0
Olfr307	Olfr307	0	0	0	0	0	0	0	0
Olfr308	Olfr308	0	0	0	0	0	0	0	0
Olfr309	Olfr309	0	0	0	0	0	0	0	0
Olfr31	Olfr31	0.975174	0.219156	0.536965	0.998349	0.230501	0.580365	0.423593	0.193919
Olfr310	Olfr310	0	0	0	0	0	0	0	0
Olfr311	Olfr311	0	0	0.0405091	0	0	0	0	0
Olfr312	Olfr312	0	0	0	0	0	0	0	0
Olfr313	Olfr313	0	0	0	0	0	0	0	0
Olfr314	Olfr314	0	0	0	0	0.0969092	0	0	0
Olfr315	Olfr315	0.0436867	0	0	0.030521	0	0.230812	0	0
Olfr316	Olfr316	0	0.0511693	0	0.067059	0	0	0	0
Olfr317	Olfr317	0	0	0	0	0.0802998	0	0.048679	0
Olfr318	Olfr318	0	0	0	0	0	0	0	0
Olfr319	Olfr319	0	0	0	0	0	0	0	0
Olfr32	Olfr32	0	0	0	0	0	0	0	0
Olfr320	Olfr320	0	0	0	0	0	0	0	0
Olfr323	Olfr323	0	0.0533291	0	0.135464	0	0	0	0
Olfr324	Olfr324	0.039261	0	0	0.029837	0	0.0786906	0	0
Olfr325	Olfr325	0	0	0	0	0	0	0	0
Olfr328	Olfr328	0	0	0	0	0	0	0	0
Olfr329-ps	Olfr329-ps	0.0266935	0	0.0249956	0	0	0	0	0
Olfr33	Olfr33	0	0	0	0	0	0	0	0
Olfr330	Olfr330	0	0	0	0	0	0	0	0
Olfr331	Olfr331	0	0	0	0	0	0	0	0
Olfr332	Olfr332	0	0	0	0	0	0	0	0
Olfr338	Olfr338	0	0	0	0	0	0	0	0
Olfr339	Olfr339	0	0	0	0	0	0	0	0
Olfr340	Olfr340	0	0	0	0	0	0	0	0
Olfr341	Olfr341	0	0	0	0	0	0	0	0
Olfr342	Olfr342	0	0	0	0	0	0	0	0
Olfr344	Olfr344	0	0	0	0	0	0	0	0
Olfr345	Olfr345	0	0	0	0	0	0	0	0
Olfr346	Olfr346	0	0	0	0	0	0	0	0
Olfr347	Olfr347	0	0	0	0	0	0	0	0
Olfr348	Olfr348	0	0	0	0	0	0	0	0
Olfr350	Olfr350	0	0	0	0	0	0	0	0
Olfr351	Olfr351	0	0	0	0	0	0	0	0
Olfr352	Olfr352	0	0	0	0	0	0	0	0
Olfr353	Olfr353	0	0	0	0	0	0	0	0
Olfr354	Olfr354	0	0	0	0	0	0	0.108623	0
Olfr355	Olfr355	0	0	0	0	0	0	0	0
Olfr356	Olfr356	0	0	0	0	0	0	0	0
Olfr357	Olfr357	0	0	0	0	0	0	0	0
Olfr358	Olfr358	0	0	0	0	0	0	0	0
Olfr360	Olfr360	0	0	0	0	0	0	0	0
Olfr361	Olfr361	0	0	0	0	0	0	0	0
Olfr362	Olfr362	0	0	0	0	0	0	0	0
Olfr365	Olfr365	0	0	0	0	0	0	0.102141	0
Olfr366	Olfr366	0	0	0	0	0	0	0	0
Olfr367-ps	Olfr367-ps	0	0	0	0	0	0	0	0
Olfr368	Olfr368	0	0	0	0	0	0.339237	0	0
Olfr370	Olfr370	0	0	0	0	0	0	0	0
Olfr371	Olfr371	0	0	0	0	0	0	0	0
Olfr372	Olfr372	0	0	0	0	0	0	0	0
Olfr373	Olfr373	0	0	0	0	0	0	0	0
Olfr374	Olfr374	0	0	0	0	0	0	0	0
Olfr376	Olfr376	0	0	0	0	0	0	0	0
Olfr378	Olfr378	0	0	0	0	0	0	0	0
Olfr38	Olfr38	0	0	0	0	0	0	0	0
Olfr380	Olfr380	0	0	0	0	0	0	0	0
Olfr381	Olfr381	0	0	0	0	0	0	0	0
Olfr382	Olfr382	0	0	0	0	0	0	0	0
Olfr384	Olfr384	0	0	0	0	0	0	0	0
Olfr385	Olfr385	0	0	0	0	0	0	0	0
Olfr389	Olfr389	0	0	0	0	0	0.266955	0	0
Olfr39	Olfr39	0	0	0	0	0	0	0	0
Olfr390	Olfr390	0	0	0	0	0	0	0	0
Olfr391-ps	Olfr391-ps	0	0	0	0	0	0	0	0
Olfr392	Olfr392	0	0	0	0	0	0	0	0
Olfr393	Olfr393	0	0	0	0	0	0	0	0
Olfr394	Olfr394	0	0	0	0	0	0	0	0
Olfr395	Olfr395	0	0	0	0	0	0	0	0
Olfr397	Olfr397	0	0	0	0	0	0	0	0
Olfr398	Olfr398	0	0	0	0	0	0	0	0
Olfr399	Olfr399	0	0	0	0	0	0	0	0
Olfr401	Olfr401	0	0	0	0	0	0	0	0
Olfr402	Olfr402	0	0	0	0	0	0	0	0
Olfr403	Olfr403	0	0	0	0	0	0	0	0
Olfr406-ps	Olfr406-ps	0	0	0	0	0	0	0	0
Olfr410	Olfr410	0	0	0	0	0	0	0	0
Olfr411	Olfr411	0	0	0	0	0	0	0	0
Olfr412	Olfr412	0	0	0	0	0	0	0	0
Olfr414	Olfr414	0	0	0	0	0	0	0	0
Olfr417	Olfr417	0	0	0	0	0	0	0.137812	0
Olfr418-ps1	Olfr418-ps1	0	0	0	0	0	0	0	0
Olfr419	Olfr419	0	0	0	0	0	0	0	0
Olfr420	Olfr420	0	0	0	0	0	0	0	0
Olfr421-ps1	Olfr421-ps1	0	0	0	0	0	0	0	0
Olfr424	Olfr424	0	0	0	0	0	0	0	0
Olfr426	Olfr426	0	0	0	0	0	0	0	0
Olfr427	Olfr427	0	0	0	0	0	0	0	0
Olfr429	Olfr429	0	0	0	0	0	0	0	0
Olfr43	Olfr43	0	0	0	0	0	0	0	0
Olfr430	Olfr430	0	0	0	0	0	0	0	0
Olfr432	Olfr432	0	0	0	0	0	0	0	0
Olfr433	Olfr433	0	0	0	0	0	0	0.264153	0
Olfr434	Olfr434	0	0	0	0	0	0	0	0
Olfr435	Olfr435	0	0	0	0	0	0	0	0
Olfr437	Olfr437	0	0	0	0	0	0	0	0
Olfr44	Olfr44	0	0	0	0	0	0	0.146237	0
Olfr441	Olfr441	0	0	0	0	0	0	0	0
Olfr444	Olfr444	0	0	0	0	0	0	0	0
Olfr446	Olfr446	0	0	0	0	0	0.165969	0	0
Olfr447	Olfr447	0	0	0	0	0	0	0	0
Olfr448	Olfr448	0	0	0	0	0	0	0	0
Olfr449	Olfr449	0	0	0	0	0	0	0	0
Olfr45	Olfr45	0	0	0	0	0	0	0	0
Olfr450	Olfr450	0	0	0	0	0	0	0.13245	0
Olfr452	Olfr452	0	0	0	0	0	0	0	0
Olfr453	Olfr453	0	0	0	0	0	0	0	0
Olfr455	Olfr455	0	0	0.0703743	0	0	0	0	0.18061
Olfr456	Olfr456	0	0	0	0	0	0.093611	0.158783	0
Olfr457	Olfr457	0	0	0	0	0	0	0.178453	0
Olfr458	Olfr458	0	0	0	0	0.108502	0.226791	0.0956855	0.450588
Olfr459	Olfr459	0	0	0	0	0	0	0.270114	0
Olfr46	Olfr46	0.0312864	0	0	0	0	0	0	0
Olfr460	Olfr460	0	0	0.0846366	0	0	0	0	0
Olfr461	Olfr461	0.217688	0.0594659	0.330162	0.315708	0.720635	0.544748	0.58357	0.121547
Olfr462	Olfr462	0	0	0	0	0	0	0	0
Olfr463	Olfr463	0	0	0	0	0	0	0	0
Olfr464	Olfr464	0	0	0	0.0582103	0	0	0	0
Olfr466	Olfr466	0	0	0	0	0	0	0	0
Olfr467	Olfr467	0	0	0	0	0	0	0	0
Olfr469	Olfr469	0	0	0	0	0	0	0	0
Olfr47	Olfr47	0	0	0	0	0	0	0	0
Olfr470	Olfr470	0	0	0	0	0	0	0	0
Olfr472	Olfr472	0	0	0	0	0	0	0	0
Olfr473	Olfr473	0	0	0	0	0	0	0	0
Olfr474	Olfr474	0	0	0	0	0	0	0	0
Olfr476	Olfr476	0	0	0	0	0	0	0	0
Olfr477	Olfr477	0	0	0	0	0	0	0	0
Olfr478	Olfr478	0	0	0	0	0	0	0	0
Olfr479	Olfr479	0	0	0	0	0	0	0	0
Olfr48	Olfr48	0	0	0	0	0	0	0	0
Olfr480	Olfr480	0	0	0	0	0	0	0	0
Olfr481	Olfr481	0	0	0	0	0	0	0	0
Olfr482	Olfr482	0	0	0	0	0	0	0	0
Olfr483	Olfr483	0	0	0	0	0	0	0	0
Olfr484	Olfr484	0	0	0	0	0	0	0	0
Olfr485	Olfr485	0	0	0	0	0	0	0.162791	0
Olfr486	Olfr486	0	0	0	0	0	0	0	0
Olfr487	Olfr487	0	0	0	0	0	0	0	0
Olfr488	Olfr488	0	0	0	0	0	0	0	0
Olfr49	Olfr49	0	0	0.039136	0.0322545	0	0.134923	0.102048	0
Olfr490	Olfr490	0	0	0	0	0	0	0	0
Olfr491	Olfr491	0	0	0	0	0	0	0	0
Olfr492	Olfr492	0	0	0	0	0	0	0	0
Olfr493	Olfr493	0	0	0	0	0	0	0	0
Olfr494	Olfr494	0	0	0	0	0	0	0	0
Olfr495	Olfr495	0	0	0	0	0	0	0	0
Olfr497	Olfr497	0	0	0	0	0	0	0	0
Olfr498	Olfr498	0	0	0	0	0	0	0	0
Olfr5	Olfr5	0	0	0	0	0	0	0	0
Olfr50	Olfr50	0	0	0	0	0	0	0	0
Olfr502	Olfr502	0	0	0	0	0	0	0	0
Olfr503	Olfr503	0	0	0	0	0	0	0	0
Olfr504	Olfr504	0	0	0	0	0	0	0	0
Olfr506	Olfr506	0	0	0	0	0	0	0	0
Olfr507	Olfr507	0	0	0	0	0	0	0	0
Olfr508	Olfr508	0	0	0	0	0	0	0	0
Olfr509	Olfr509	0	0	0	0	0	0	0	0
Olfr51	Olfr51	0	0	0	0	0	0	0.11377	0
Olfr510	Olfr510	0.0412173	0	0	0.0764608	0	0	0	0.147341
Olfr512	Olfr512	0	0	0	0	0	0	0	0
Olfr513	Olfr513	0	0	0	0	0	0	0.363295	0
Olfr514	Olfr514	0	0	0	0	0	0	0	0
Olfr516	Olfr516	0	0	0	0	0	0	0	0
Olfr517	Olfr517	0	0	0	0	0	0	0	0
Olfr518	Olfr518	0	0	0	0	0	0	0	0
Olfr519	Olfr519	0	0	0	0	0	0	0	0
Olfr52	Olfr52	0	0	0	0	0	0	0	0
Olfr520	Olfr520	0	0	0	0	0	0	0	0
Olfr521	Olfr521	0	0	0	0	0.0959873	0	0.0671707	0
Olfr522	Olfr522	0	0	0	0	0	0.107904	0	0.101233
Olfr523	Olfr523	0	0	0	0	0	0	0	0
Olfr524	Olfr524	0	0	0	0	0	0	0	0
Olfr525	Olfr525	0	0	0	0	0	0	0	0
Olfr527	Olfr527	0	0	0	0	0	0	0	0
Olfr53	Olfr53	0	0	0.058942	0	0.0845491	0	0	0
Olfr530	Olfr530	0	0	0	0	0	0	0	0
Olfr531	Olfr531	0	0	0	0	0	0	0	0
Olfr532	Olfr532	0	0	0	0	0	0	0	0
Olfr533	Olfr533	0	0	0	0	0	0	0	0
Olfr535	Olfr535	0	0	0	0	0	0	0	0
Olfr536	Olfr536	0.0153871	0.0104395	0.0257296	0.0138455	0.13311	0	0.0748947	0.285239
Olfr538	Olfr538	0	0	0	0	0	0	0	0
Olfr539	Olfr539	0.087362	0	0	0.0708674	0.581581	0	0	0.30204
Olfr54	Olfr54	0	0.0492903	0	0.0640502	0	0	0	0.155616
Olfr541	Olfr541	0	0	0	0	0	0	0	0
Olfr543	Olfr543	0.245228	0.210056	0.160433	0.110282	1.57031	0.988438	0.492099	1.02681
Olfr544	Olfr544	0	0.119852	0	0.0251533	0.491588	0.585359	0.0453261	0.338847
Olfr545	Olfr545	0.0934908	0.204592	0.0360359	0.0667885	0.112212	0	0	0.0789116
Olfr547	Olfr547	0	0	0	0	0	0	0	0
Olfr549	Olfr549	0	0	0	0	0	0	0	0
Olfr55	Olfr55	0	0.0508416	0	0	0.219089	0.224096	1.07782	0.630558
Olfr550	Olfr550	0	0	0.0310312	0	0	0	0	0
Olfr551	Olfr551	0	0	0	0	0	0	0	0
Olfr552	Olfr552	0	0	0	0	0	0	0	0
Olfr553	Olfr553	0	0	0	0	0	0.152131	0	0
Olfr554	Olfr554	0	0	0	0	0	0	0	0
Olfr555	Olfr555	0	0	0	0	0	0	0	0
Olfr556	Olfr556	0	0	0	0	0	0	0.119671	0
Olfr557	Olfr557	0	0	0	0	0	0	0	0
Olfr558	Olfr558	0.050399	0.0427897	0.0268247	0.00977772	0.194923	0.316556	0.0908623	0.218853
Olfr559	Olfr559	0	0	0	0	0	0	0	0.0999694
Olfr56	Olfr56	0	0	0	0	0	0.0534117	0	0
Olfr560	Olfr560	0	0	0	0	0	0	0	0
Olfr561	Olfr561	0	0	0	0	0	0	0	0
Olfr564	Olfr564	0	0	0	0	0	0	0	0
Olfr566	Olfr566	0	0	0	0	0	0	0	0
Olfr568	Olfr568	0	0	0	0	0	0	0	0
Olfr569	Olfr569	0	0	0	0	0	0	0	0
Olfr57	Olfr57	0	0	0	0	0	0	0	0
Olfr570	Olfr570	0	0	0	0	0	0	0	0
Olfr571	Olfr571	0	0	0	0	0	0	0	0
Olfr572	Olfr572	0	0	0	0	0	0	0	0
Olfr574	Olfr574	0	0	0	0.0334264	0	0	0	0
Olfr575	Olfr575	0	0	0	0	0	0	0	0
Olfr576	Olfr576	0	0	0	0	0	0	0	0
Olfr577	Olfr577	0	0	0	0	0	0	0	0
Olfr578	Olfr578	0	0	0	0	0	0	0	0
Olfr58	Olfr58	0	0	0	0	0	0	0	0
Olfr582	Olfr582	0	0	0	0	0	0	0	0
Olfr583	Olfr583	0	0	0	0	0	0	0	0
Olfr584	Olfr584	0	0	0	0	0	0	0	0
Olfr585	Olfr585	0	0	0	0	0	0	0	0
Olfr586	Olfr586	0	0	0	0	0	0	0	0
Olfr589	Olfr589	0	0	0	0	0	0	0	0
Olfr59	Olfr59	0	0	0	0	0	0	0	0
Olfr591	Olfr591	0	0	0	0	0	0	0	0
Olfr592	Olfr592	0	0	0	0	0	0	0	0
Olfr593	Olfr593	0	0	0	0	0	0	0	0
Olfr594	Olfr594	0	0	0	0	0	0	0	0
Olfr596	Olfr596	0	0	0	0	0	0	0	0
Olfr597	Olfr597	0	0	0	0	0	0	0	0
Olfr598	Olfr598	0	0	0	0	0	0	0	0
Olfr599	Olfr599	0	0	0	0	0	0	0	0
Olfr6	Olfr6	0	0	0	0	0	0	0	0
Olfr60	Olfr60	0	0	0	0	0	0	0	0
Olfr600	Olfr600	0	0	0	0	0	0	0	0
Olfr601	Olfr601	0	0	0	0	0	0	0	0
Olfr603	Olfr603	0	0	0	0	0	0	0	0
Olfr605	Olfr605	0	0	0	0	0	0	0	0
Olfr606	Olfr606	0	0	0	0	0	0	0	0
Olfr608	Olfr608	0	0	0	0	0	0	0	0
Olfr609	Olfr609	0	0	0	0	0	0	0	0
Olfr61	Olfr61	0	0	0	0	0	0	0	0
Olfr610	Olfr610	0	0	0	0	0	0	0	0
Olfr611	Olfr611	0	0	0	0	0	0	0	0
Olfr612	Olfr612	0	0	0	0	0	0	0	0
Olfr613	Olfr613	7.1774	8.409	11.1695	9.24306	48.4558	76.414	104.104	84.9048
Olfr615	Olfr615	0	0	0	0	0	0	0	0
Olfr616	Olfr616	0	0	0	0	0	0	0	0
Olfr617	Olfr617	0	0	0	0	0	0	0	0
Olfr618	Olfr618	0	0	0	0	0	0	0	0
Olfr619	Olfr619	0	0	0	0	0	0	0	0
Olfr62	Olfr62	0	0	0	0	0	0	0	0
Olfr620	Olfr620	0	0	0	0	0	0	0	0
Olfr622	Olfr622	0	0	0	0	0	0	0	0
Olfr623	Olfr623	0	0	0	0	0	0	0	0
Olfr624	Olfr624	0	0	0	0	0	0	0	0
Olfr628	Olfr628	0	0	0	0	0	0	0	0
Olfr629	Olfr629	0	0	0	0	0	0	0	0
Olfr63	Olfr63	0	0	0	0	0	0	0	0
Olfr630	Olfr630	0	0	0	0	0	0	0	0
Olfr631	Olfr631	0	0	0	0	0	0	0	0
Olfr632	Olfr632	0	0	0	0	0	0	0	0.437946
Olfr633	Olfr633	0	0	0	0	0	0	0	0
Olfr635	Olfr635	0	0	0	0	0.23378	0.6098	0.696044	1.79371
Olfr638	Olfr638	0.0447098	0	0	0	0.243924	0.258451	0.654362	0.55339
Olfr639	Olfr639	0	0	0	0	0	0	0	0
Olfr64	Olfr64	0	0	0	0	0	0	0	0
Olfr640	Olfr640	0	0	0	0	0	0	0	0
Olfr641	Olfr641	0	0	0	0	0	0	0	0
Olfr642	Olfr642	0	0	0	0	0	0	0	0
Olfr643	Olfr643	0.0442643	0	0	0	0	0	0	0
Olfr644	Olfr644	0	0	0	0	0	0	0.135909	0
Olfr645	Olfr645	0	0	0	0	0	0	0	0
Olfr646	Olfr646	0	0	0	0	0	0	0	0
Olfr648	Olfr648	0	0	0	0	0	0	0	0
Olfr649	Olfr649	0	0	0	0	0	0	0.102656	0
Olfr65	Olfr65	0	0	0	0	0	0	0	0
Olfr651	Olfr651	0	0	0	0	0	0.431997	0.0954581	0
Olfr652	Olfr652	0	0	0	0	0	0	0.460808	0
Olfr653	Olfr653	0	0	0	0	0	0	0.117296	0.114968
Olfr654	Olfr654	0	0	0.111692	0	0	0.471533	0	0.102864
Olfr655	Olfr655	0	0	0	0	0	0.138023	0	0.227341
Olfr656	Olfr656	0	0	0	0	0.123872	0.338319	0	0
Olfr657	Olfr657	0	0	0	0	0	0	0.270398	0.858327
Olfr658	Olfr658	0.0964984	0.0454394	0.0528999	0.123678	0.240487	0.387966	0.281293	0.112102
Olfr659	Olfr659	0	0	0	0	0	0	0	0
Olfr66	Olfr66	0	0	0	0	0	0	0	0
Olfr661	Olfr661	0	0	0	0	0	0	0	0
Olfr663	Olfr663	0	0	0	0	0	0	0	0
Olfr665	Olfr665	0	0	0	0	0	0	0	0
Olfr666	Olfr666	0	0	0	0	0	0	0	0
Olfr667	Olfr667	0	0.0522649	0	0.0337677	0	0	0	0
Olfr668	Olfr668	0	0	0	0	0	0	0	0
Olfr669	Olfr669	0	0	0	0	0.141808	0	0	0
Olfr67	Olfr67	0	0	0	0	0	0	0	0
Olfr670	Olfr670	0	0	0	0	0	0	0	0
Olfr671	Olfr671	0	0	0	0	0	0	0	0
Olfr672	Olfr672	0	0	0	0	0	0	0	0
Olfr675	Olfr675	0	0	0	0	0	0	0	0
Olfr676	Olfr676	0	0	0	0	0	0	0	0
Olfr677	Olfr677	0.0462038	0	0	0	0	0	0	0
Olfr678	Olfr678	0	0	0	0	0	0	0	0.137762
Olfr679	Olfr679	0	0	0	0	0	0	0	0
Olfr68	Olfr68	0	0	0	0	0	0	0	0
Olfr681	Olfr681	0	0	0	0	0	0	0	0
Olfr683	Olfr683	0	0	0	0	0	0	0	0
Olfr684	Olfr684	0	0	0	0	0	0	0	0
Olfr685	Olfr685	0	0	0	0	0	0	0.100722	0
Olfr686	Olfr686	0	0	0	0	0	0	0	0
Olfr688	Olfr688	0	0	0	0	0	0	0.509365	0.737803
Olfr689	Olfr689	0.0394996	0.0528757	0.0432983	0.103736	0.269774	0.191426	0.717651	0.40546
Olfr69	Olfr69	0	0	0	0	0	0	0	0
Olfr690	Olfr690	0.0367217	0.0470771	0.110407	0	0.76916	1.20534	1.46202	0.738185
Olfr691	Olfr691	0	0.0558232	0.0401628	0.07325	0.883051	0.11295	0.889931	0.0899873
Olfr692	Olfr692	0.486679	0.877189	0.501885	0.775645	2.50898	4.09204	2.64066	3.22915
Olfr693	Olfr693	0	0	0	0	0	0	0	0
Olfr694	Olfr694	0	0	0	0	0	0	0	0
Olfr695	Olfr695	0	0	0	0	0	0	0	0
Olfr697	Olfr697	0	0	0	0	0	0	0	0
Olfr698	Olfr698	0	0	0	0	0	0	0	0
Olfr699	Olfr699	0	0	0	0	0	0	0	0
Olfr70	Olfr70	0	0	0.011181	0.0106159	0.0695626	0	0.0233901	0.178878
Olfr700	Olfr700	0	0	0	0	0	0	0.260725	0
Olfr701	Olfr701	0	0	0	0	0	0.0422493	0	0
Olfr702	Olfr702	0	0	0	0	0	0	0	0
Olfr703	Olfr703	0	0	0	0	0	0	0	0
Olfr704	Olfr704	0	0	0	0	0	0	0	0
Olfr705	Olfr705	0	0	0	0	0	0	0	0
Olfr706	Olfr706	0	0	0	0	0	0	0	0
Olfr707	Olfr707	0	0	0	0	0	0	0	0
Olfr71	Olfr71	0	0	0	0	0.118739	0.089307	0	0
Olfr710	Olfr710	0	0	0	0	0	0	0	0
Olfr711	Olfr711	0	0	0	0	0	0	0.0983346	0
Olfr713	Olfr713	0	0	0	0	0	0	0	0
Olfr714	Olfr714	0	0	0	0	0	0	0	0
Olfr715	Olfr715	0	0	0	0	0	0	0	0
Olfr716	Olfr716	0	0	0	0	0	0	0	0
Olfr720	Olfr720	0	0	0	0	0	0	0	0
Olfr722	Olfr722	0.0389985	0	0	0	0	0	0	0
Olfr723	Olfr723	0	0	0	0	0	0	0	0
Olfr724	Olfr724	0	0	0	0	0	0	0	0
Olfr725	Olfr725	0	0	0	0	0	0	0	0
Olfr726	Olfr726	0	0	0	0	0	0	0	0
Olfr727	Olfr727	0	0	0	0	0	0	0	0
Olfr728	Olfr728	0	0	0	0	0	0	0	0
Olfr729	Olfr729	0	0	0	0	0	0	0	0
Olfr73	Olfr73	0	0	0	0	0	0	0	0
Olfr730	Olfr730	0	0	0	0	0	0	0	0
Olfr731	Olfr731	0	0	0	0	0	0	0	0
Olfr732	Olfr732	0	0	0	0	0	0	0	0
Olfr733	Olfr733	0	0	0	0	0	0	0	0
Olfr734	Olfr734	0	0	0	0	0	0	0	0
Olfr735	Olfr735	0	0	0	0	0	0	0	0
Olfr736	Olfr736	0	0	0	0.0706433	0	0	0.131595	0
Olfr738	Olfr738	0	0	0	0	0	0	0	0
Olfr739	Olfr739	0	0	0	0	0	0	0	0
Olfr74	Olfr74	0	0	0	0	0	0	0	0
Olfr740	Olfr740	0	0	0	0	0	0	0	0
Olfr741	Olfr741	0	0	0	0	0	0	0	0
Olfr742	Olfr742	0	0	0	0	0	0	0	0
Olfr743	Olfr743	0	0	0	0	0	0	0	0
Olfr744	Olfr744	0	0	0	0	0	0	0	0
Olfr745	Olfr745	0	0	0	0	0	0	0	0
Olfr746	Olfr746	0	0	0	0	0	0	0	0
Olfr747	Olfr747	0	0	0	0	0	0	0	0
Olfr748	Olfr748	0	0	0	0	0	0	0	0
Olfr749	Olfr749	0	0	0	0	0	0	0	0
Olfr75-ps1	Olfr75-ps1	0	0	0	0	0	0	0	0
Olfr750	Olfr750	0	0	0.0606332	0	0	0	0	0
Olfr76	Olfr76	0	0	0	0	0	0	0	0
Olfr761	Olfr761	0	0	0	0	0	0	0	0
Olfr763	Olfr763	0	0	0	0	0	0	0	0
Olfr765	Olfr765	0	0	0	0	0	0	0	0
Olfr767	Olfr767	0	0	0	0	0	0	0	0
Olfr768	Olfr768	0	0	0	0	0	0	0	0
Olfr769	Olfr769	0	0	0	0	0	0	0	0
Olfr77	Olfr77	0	0	0	0	0	0	0	0
Olfr770	Olfr770	0	0	0	0	0	0	0	0
Olfr771	Olfr771	0	0	0	0	0.144458	0	0	0
Olfr772	Olfr772	0	0	0	0	0	0	0	0
Olfr773	Olfr773	0	0	0	0	0	0	0	0
Olfr774	Olfr774	0	0	0	0	0	0	0	0
Olfr775	Olfr775	0	0	0	0	0	0	0	0
Olfr776	Olfr776	0	0	0	0	0	0	0	0
Olfr777	Olfr777	0	0	0	0	0	0	0	0
Olfr78	Olfr78	0.0990372	0.0868344	0.0292786	0.0458327	0	0.0582559	0	0.164382
Olfr780	Olfr780	0	0	0	0	0	0	0	0
Olfr781	Olfr781	0	0	0	0	0	0	0	0
Olfr782	Olfr782	0	0	0	0	0	0	0	0
Olfr784	Olfr784	0	0	0	0	0	0	0	0
Olfr786	Olfr786	0	0	0	0	0	0	0	0
Olfr787	Olfr787	0	0	0	0	0	0	0	0
Olfr788	Olfr788	0	0	0	0	0	0	0	0
Olfr790	Olfr790	0	0	0	0	0	0	0	0
Olfr791	Olfr791	0	0	0	0	0	0	0	0
Olfr792	Olfr792	0	0	0	0	0	0	0	0
Olfr794	Olfr794	0	0	0	0	0	0	0	0
Olfr796	Olfr796	0	0	0	0	0	0	0	0
Olfr798	Olfr798	0	0	0	0	0	0	0	0
Olfr799	Olfr799	0	0	0	0	0	0	0	0
